Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Packet Length Mean,Packet Length Std,Packet Length Variance,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Bwd IAT Total,Active Mean,Idle Mean,SYN Flag Count,ACK Flag Count,PSH Flag Count,RST Flag Count,URG Flag Count,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Subflow Fwd Bytes,Subflow Bwd Bytes,Label
3306,436799.8470024549,24,26,1720.545894596681,14957.033716073218,1241,226.76053977081222,903,853.6386039976047,564.4733525473032,431.99651223987826,122923.38157862738,18560.33584957643,67.06392688877317,319012.12312308315,9591.86794927163,60263.61440202401,477314.30139293097,4644.471425859238,305620.5388354737,0,3,3,1,0,716.1909939746726,493.4326662732188,685.8361249021125,28173,47996,481.70204359662023,9347.764379482705,BENIGN
3306,36826.91930230379,4,12,14509.295364621266,2024.5212445706882,887,515.9932996343489,691,293.28123886884146,318.01454858855897,191.0756950425374,222291.02853964476,53475.44126390289,52.33203152935769,247652.13376329394,37826.77199367138,58239.501627989855,395369.6210263848,82918.74979933846,74508.03188176246,0,1,1,1,0,481.70436626552,774.4836133774337,747.83147772172,8499,42610,4439.245312093235,3366.5148551062225,BENIGN
80,1113330.8862142684,2,1,883.0261231826504,27029.21503104566,521,233.9455272944677,73,604.0935122837222,417.47564823346494,458.3599286265668,108331.18382070168,173191.5085846176,307.8443336366193,1908.46858022586,822.2704045834718,44273.15385883515,694997.9187102932,104365.73043362603,37380.240517000304,2,4,3,0,0,670.3837098207516,397.8667442195474,215.29318837739274,28282,28837,15119.901481598574,5161.579136000641,BENIGN
22,36134.26755809552,42,198,66112.11061090874,155.41566758096343,238,164.1054485535274,150,35.54179046818598,17.9401961541458,6.3779487743019665,2563.154012313178,401770.4650817621,11696.174078956501,4500.956478462281,4259.840801107837,77041.0758260347,75342.8818248394,2720.54483997216,1957.7692454402422,2,44,25,7,2,13.285446942125855,171.1518115560215,141.78706377847473,12241,781,35.89660027061675,417.04635073403915,DoS GoldenEye
443,689950.1358937612,46,21,8048.153852445954,1692.2800263959546,224,522.0663991045841,211,672.5368994225512,387.24969108222916,395.4395504922239,122413.56226198433,35099.35219114097,236.206255400083,25363.93045799755,115015.06828172742,26464.81421277809,230260.21127548662,27927.731221525453,372259.3747169368,2,1,1,0,0,711.0570436541052,574.9657008839564,75.64106498439858,24949,26721,8495.299242934107,1164.9595433388868,BENIGN
80,711052.2652225777,49,24,15161.422003308453,8092.186644694777,755,275.5479462853995,572,451.4482493232536,352.73742028784,309.8573022289857,157250.23920531015,4413.067656630754,178.85864236922936,77073.5813189015,59805.254446745406,459287.1324379332,9527.81168031257,20261.84884218645,91536.81827714112,2,2,0,0,0,505.09356081954024,654.6122228145387,367.97939061664937,9098,20796,2459.231334108609,1108.0031229360545,BENIGN
80,1529986.9957115967,11,17,3986.0585685207,2811.808492735985,620,345.45101923236064,749,186.46097573345546,167.37863221292565,152.77739959342352,218271.22125750835,63480.43901445442,75.5330271578582,62944.96213209922,62059.22846598369,261918.50204088198,284115.7570547097,117860.32924264003,59379.91013618305,0,0,3,0,0,375.7084269381293,622.757444581186,894.6645396312109,30403,25621,10446.308982030841,6868.163901891384,BENIGN
23,4894.144877492953,5,198,154919.66877790267,653.9052790532292,290,13.394329116733662,105,88.51686409073865,149.20202201449743,32.65443102346448,2446.96907964868,99694.63790529141,1205.745969830171,7481.1438626423405,5494.6405814594,10377.841414777624,653.7426622093375,995.9562113230771,424.2320677721203,24,93,21,1,3,151.84592897804313,163.53107263981337,72.26742191725276,24557,8544,42664.62197342871,1559.200042434986,FTP-Patator
8080,454231.79797041207,39,28,12646.751536368773,16571.9347937555,718,285.6378384317769,558,624.4020091590392,139.04187745868973,14.687501224726596,194466.0723673119,8004.227178799105,13.3050516423287,92170.32663964402,192141.1743090759,231638.4673616096,23702.572925778546,58501.90969441823,69387.69034710142,2,1,1,0,0,419.4151774034113,675.7299774352302,210.90092616231914,22731,42693,6100.882567327276,7419.33873261062,BENIGN
23,116296.76673744724,150,159,10145.203686102204,2863.962415405839,312,115.6966333067835,216,139.01898874388212,49.0841848767351,89.80733296454694,1677.0442516421347,276607.10145465133,5742.453260582072,9806.747574345038,304.0095326363375,13431.327847591534,66447.86708542542,1897.5982051041944,462.3070957091129,12,20,11,2,3,183.9484682261377,124.09598161106939,18.138689220536214,2091,3606,45941.45319429901,2116.819855607428,DDoS
22,16727.77741949642,205,7,63321.54047630204,5295.386770506211,289,58.93629506120837,257,8.809352573295431,17.197561709244496,29.420670215480406,1977.8701814353094,189003.26863213148,1996.922232400784,1691.2993349096262,885.0601800548594,18095.357626256766,8397.538119730818,2006.7096568068291,706.0985873923776,29,52,5,14,4,148.77045977360274,79.84842665603023,65.69372587149672,14690,6079,99565.85076223973,3985.7989129817624,PortScan
8080,47330.40351072832,10,28,7782.734512888304,20636.108323273194,1075,269.0825583783562,880,879.7577534712495,468.6585423272994,111.45185375609313,219656.5285959878,133188.99700644,43.54071209245231,17493.542514363297,133449.53614266607,905637.079068687,359230.21568300785,24339.08847304356,192210.63705763052,0,2,0,0,0,735.0367860822702,110.0371500969427,492.1349728777891,14414,13298,239.002876057179,8637.110461928443,BENIGN
3389,38266.34533495986,499,49,84694.8066390192,969.9174920432869,523,127.55828422985051,142,90.66320112474273,211.65195784246737,92.71758356797412,3208.4146865243056,68670.92618355699,276.0171909261751,10072.918084352914,2359.8207821409255,77939.679914166,2605.0619209086854,566.5841388158916,3405.750219971362,13,51,15,12,0,26.757836592055597,88.25024650097721,35.53252035888217,5909,1961,35131.287655160944,1977.1377216983178,PortScan
3306,326041.7042827388,5,9,211.5040717141072,6398.459359094449,605,332.02745347849736,1110,350.1020182644836,229.57704401337276,92.23932223459039,198394.41355114098,30844.746989212417,4.603745997948432,13067.178399294049,12922.210002935133,138729.30281844104,91604.34642524189,20812.439182976963,90935.50807990122,2,0,1,1,0,284.40236301783045,315.48278181915174,744.3757867473522,28895,45049,8947.681520415503,21265.223381254662,BENIGN
80,26874.644578322608,469,56,2295.2427636138964,53.02191109414268,220,133.98490786863405,174,47.6495194365444,49.26755767657956,59.357376828457184,7684.2073215543305,119187.21092050905,463.381188436096,9010.486174521046,320.9923317776086,15416.568387765972,36862.59251115743,603.7059368522496,361.1232990368825,14,10,27,14,3,61.840916032960294,0.17516666175347861,81.2308708970323,13275,2533,5548.463742423274,648.2721037241377,DDoS
23,17833.137954484908,187,2,67222.27041917479,3569.645167655224,64,180.51578114979327,203,115.7900451375833,204.3110831804461,93.47927493155925,4335.481313085155,474229.33098861383,6078.150095495982,8621.684907714738,2009.1067523828738,11040.144292152767,27065.374601678843,9928.480146108119,12300.031247655794,31,41,24,17,3,76.35976252492131,111.16332903913127,71.50084737750079,16575,10133,41954.76698952793,3133.100957226077,DDoS
3306,669615.9304474334,47,11,2522.279090851604,14041.763546789425,375,534.4847802340141,291,122.90354162377763,103.40650151226619,103.99923527611858,238555.50771463077,5980.392807137042,8.52465624715608,92022.17664584951,169582.38908506968,76532.1495449143,43943.424204798976,61969.46571710784,37995.35512233381,2,2,1,1,0,153.5206103601114,722.7605442822374,745.4521207629152,41524,3785,110.21704055289891,5012.535416139922,BENIGN
3306,728955.9822167981,32,30,4666.806141268524,4415.178345071274,1392,171.84117832556603,1151,351.25268510860457,60.08244782930646,380.28682375289304,33006.78281389723,48257.13079837148,62.71250256859506,11855.320772798432,85060.91364241856,1056792.131655883,188552.26641198713,31366.369857704663,173466.33307887224,1,0,1,1,0,539.549853711694,305.8334707743375,459.9504588908788,15097,31303,1601.5660914637522,3055.4083360469017,BENIGN
445,68539.45205362997,383,25,62886.624298329596,353.8726741476075,339,65.40897042524271,175,134.77876862149662,105.9420530738702,68.39243846015735,1341.83158427149,119477.05815256582,17307.356281178454,15463.713975029705,4108.02910639563,10848.822628860073,9784.97548629378,8668.63892625313,5341.2714834144945,34,27,22,14,1,156.01695616870614,188.15324215713304,24.304186652354204,24414,6186,35634.447501439114,2491.273177742292,DoS Hulk
3306,263368.04827150836,4,25,2887.145203844333,19302.710902064675,716,101.24999070369222,395,650.6900546938977,558.3937953321454,420.92242809216674,56878.43692808943,96850.4185935958,41.27563798847422,295245.564766461,88046.23227136942,1165591.3627943294,691694.2934313522,101545.07835273037,246.9236190131157,0,2,0,0,0,704.4977912101634,720.5521229716222,366.3686902314439,32851,29845,868.9108237816969,15811.646060095603,BENIGN
443,1529578.57281726,28,7,1337.6199043231568,17391.157124596204,1480,199.40778041450594,652,783.4171586867951,586.7112822678555,14.15498362149353,139164.20723708108,131767.95224585143,165.63471978133904,14959.390184298687,322404.52655082516,7358.573873304651,652128.7951069783,35450.11507780522,327832.98298564105,1,0,2,0,0,787.3529235702263,405.4789080254342,356.34588357320985,13861,30070,2263.637827876114,6225.507587506862,BENIGN
8080,1002833.1741811158,48,20,6346.289411959155,5574.335615267516,1200,590.6607710470203,1179,174.63255006078634,361.2188939444533,425.4426002829678,143710.11262579125,24631.56182057221,16.14156807483641,18093.16513883531,300527.3816705652,216105.85035198508,31669.255347343635,12910.492621554675,34288.95926045482,2,1,2,0,0,119.08078788905213,679.9619886372184,274.80374251734804,4833,52018,218.80947770032165,9401.27083141105,BENIGN
23,1129.9182085347973,192,159,221516.34319579182,1846.5921058182294,166,156.9277986316044,130,148.11443737655216,79.5895273701806,51.52043778498451,8118.450221861909,558844.4896877487,1327.6852659897545,2046.325241901778,71.82380898764744,8159.816351326832,11037.529552927881,7940.209114987422,1225.5493195181634,31,72,6,18,0,83.67909099084976,76.90772430406736,15.856021675018873,27998,5260,8687.226452510888,6197.207031657765,DDoS
445,82699.64456618132,233,168,4807.179212159719,2866.789181424379,9,33.28789904211333,173,137.88499833861815,113.2329983486648,82.18398570411573,6489.981093891678,85178.54225497447,502.4503498301869,461.8722817466751,1501.6085752916642,72765.8866067966,7450.163143972823,2348.1310952953404,14428.041626648645,44,50,17,5,2,17.249336917847693,69.3387461644819,63.43165707133945,1081,3274,4704.784366926883,5117.649871665268,DDoS
80,285809.49106382974,12,35,639.3841129633774,13678.876263700828,270,497.7936129835878,71,875.632899423265,647.1050099755388,95.88832968916773,105393.56056365755,2572.248533815348,34.79294658478499,141256.07532919428,6547.499842803491,121609.02581740875,7945.492098066126,14976.32109881624,41235.20753363432,0,4,1,0,0,676.1217939996836,127.96442318759492,82.06623546230655,29133,30824,1404.2601818184244,5294.343197029018,BENIGN
3306,256997.57734322647,21,1,3860.4080134585456,5669.873674089667,270,435.43193808272537,1272,193.5857491935945,119.48183114888003,454.2902903714049,36114.65849673293,8907.256836994316,7.283246989994646,253587.7263861598,128378.31719884828,94140.04373699577,110517.52355911142,21013.771931530202,144631.25401869352,2,1,1,1,0,671.8146316319783,98.82928733731737,520.2920755897633,6526,6657,2889.2906656479013,4537.920309060601,BENIGN
443,428680.0135288175,48,14,9020.157792064023,949.3676115603259,1178,731.9625517441609,1257,558.2405473072448,562.1854557566475,292.5922880886828,136242.29450412857,108487.26423015515,81.4605570601788,787.089020920775,101860.38325151902,366612.34739225043,133759.16836443302,27720.390181820494,237300.6840120855,0,2,1,1,0,257.46989037985264,239.09115176766457,499.6315282007476,60248,53047,9867.987010150206,8469.06907009799,BENIGN
23,3238.745635200182,127,105,52624.614532056345,5586.417360898661,524,34.00240584939323,287,22.519525929192707,196.19752165144746,96.64330994801401,6735.519211784583,332848.68285158376,51.739035670575134,2622.181516779239,2608.0612349500643,440.9393401381267,5219.446291394686,8487.613153994182,10662.91409551664,42,36,14,18,2,193.16438793239854,41.025710436926424,35.9464285087585,25977,3694,14859.945302849892,15278.640173074995,DDoS
443,693121.1499974978,44,38,2895.2471777182277,10189.501188729993,554,364.07788685406945,1150,576.0594066641011,177.34293722173328,227.64694905920135,111231.51769996222,70987.01141276181,58.360469861137744,87270.97414897128,247843.05472813686,536485.1951286872,1650648.9522775828,128429.44913131672,263015.1163848313,2,2,0,0,0,715.0484932309939,668.5711033831736,378.92560164079197,9995,57509,10359.385544984372,5579.449773042214,BENIGN
22,81670.41214318074,215,18,23651.804523944986,1551.977244808435,398,110.42031645718052,212,38.381523253889576,217.49236353956013,42.23606636461952,6971.696819101334,337705.8812603492,5948.150900630824,1101.5945038100733,3696.7332806092663,44562.518398679254,297.9839832632088,43.469206427260026,7385.783170308675,44,82,0,8,3,126.65952309397908,17.2081354118111,14.010456194060616,20584,5673,5589.356607004763,613.8128988150411,DDoS
80,55366.70689652375,23,24,2005.304732803116,11202.880210829344,1209,582.9323351110437,673,461.3333988972264,237.3486157907845,242.22599726357288,208372.7924959397,62551.12471862386,38.89761516990965,78865.7506872607,8597.01351593648,335625.616311087,350577.91156917595,14391.104019545792,152399.81206938063,2,1,1,1,0,734.1441250136123,272.4236940682441,580.7103131151639,58321,35001,3828.1035354140213,10622.032944221784,BENIGN
0,113530.76319098803,184,1,9699.525106050549,343.27586962120165,120,26.067422800254135,166,84.12315728913116,140.31299200691507,63.97900931360622,9730.55256186972,176056.46175087075,4206.7949105225725,10621.163447553066,815.9484566825241,34461.70159106979,15646.654847026737,2323.323349308303,31737.852234927257,3,92,22,2,0,144.53335569375696,160.65560003464088,58.81238348726321,3751,13954,5854.21855705232,2946.769003437975,Bot
8080,185361.27789560094,46,27,1089.0791648688848,1533.2053197654066,1412,258.54044270399476,1007,646.050693005705,139.8246327277208,410.36364853526726,159170.84198408926,81597.09961383065,7.082944737648461,164439.77655449885,103624.3984653716,278765.8261504223,1247850.4405130146,22509.478609059137,3074.314069924283,0,2,3,1,0,482.84029423637327,599.6878534674596,357.5334692134516,23130,32946,8132.651878633071,1836.344253903388,BENIGN
443,1775384.8345360768,43,5,4444.170063752323,979.2173470081709,1099,419.7758973398696,514,288.93913562471596,682.8216382266784,126.464124577271,158142.56070860368,22780.700855510622,61.12194195256796,32890.88341926296,172191.99035784503,358732.1225187785,825264.0220330614,67929.01661570444,47809.85289030386,0,1,2,1,0,229.9879240187029,555.5447356282891,469.60975688819855,35757,29765,14482.687265878105,1073.8871201729253,BENIGN
80,62702.314306530185,9,13,3560.4758626633006,5250.849781342992,1271,124.50592999505695,805,114.49114594565224,61.282121088786425,404.14339971519144,159102.3896100048,222207.53743422046,153.7516375751723,138596.53642169113,67549.21924849086,352309.3057730616,229495.26711268647,9830.355731628477,894160.8015425111,0,1,0,0,0,591.1245392054625,587.7045303043056,78.88372602661781,63342,6834,3397.3115122677978,14649.92567207917,BENIGN
0,12385.622922872431,46,77,10903.911252907148,1827.1137358772664,504,125.61549540711958,18,82.29265016632172,28.6547006514101,39.47577527404936,451.0973738709434,169948.83723237627,557.4149561094873,756.8562061327331,109.37053475944722,21169.200528331232,10836.082284121747,1846.416299885481,3918.7507667624327,8,94,29,19,0,62.63486641564982,39.765025816222874,44.56880465649194,13992,10999,2789.5037783699613,4534.283609343107,DoS GoldenEye
3389,79985.91081390703,393,58,21554.667603684706,123.13607185764633,78,114.90117348326517,85,98.4246954426705,121.13806287358747,42.128322668996034,8583.419697165813,687372.8175387582,3359.5304151839455,5627.593023876119,333.163476096993,130303.28049974723,15854.51931340271,1917.2662966096502,9080.549127964503,42,23,23,12,4,159.21108081716434,150.04406697151006,135.8902119442942,30497,14744,40712.20726926379,1936.0514876182485,DoS Hulk
443,131355.65200496247,44,32,3088.566901014508,1772.6878390623776,148,321.2455364285828,847,417.5736368872772,114.76896204467586,471.36929684034254,17711.228927593802,7720.8345281646825,194.49885158305526,179985.2941857664,16497.225190098205,516593.03267668886,196494.88032227947,28215.92809409378,212385.74525340126,2,3,2,0,0,100.79591934854344,416.24887937716005,391.55975128170064,18957,45471,4637.324850326123,504.0645344698987,BENIGN
445,15544.619787162866,23,81,22948.898045885846,5546.705389932689,314,106.67769771820252,81,19.687947359165058,52.44185830710424,51.570812024814614,9648.218167248888,75587.30660949988,11554.419446179902,3363.658114716312,1195.2289434618033,1552.2269957194492,40767.0663498619,503.63137061649593,6847.689120884012,23,79,15,12,0,190.71053280209648,91.16334566269819,103.04964485779988,29597,2066,29678.38985426352,1042.8921924459257,DDoS
0,13280.005627541957,131,117,26611.755844108775,3030.150741385285,109,150.98324358593217,256,105.55912384116198,58.36805605076881,40.15571397921166,3.11685840400866,453926.9770243867,22366.79287972133,134.49420379979773,147.02519704298697,14182.002610303733,14083.201501209987,7236.377430423105,13405.84374671337,30,29,4,5,3,94.15473501672037,59.34327303561986,21.380731681437382,15005,11118,1197.9413970730127,491.3537383802466,DoS Hulk
22,36178.50538316096,127,112,1003.8124109448671,392.9652171798239,575,154.65894242979516,167,19.347354264365222,78.89852646045838,66.48461631907597,7157.766877362178,289038.4881840914,575.1638789420888,3319.0885290025317,948.4990199688765,10988.544703377727,66766.10690878642,2512.4761266248365,14324.601356138743,11,50,12,17,1,144.1433829713524,45.246598427840624,79.53289654218732,16447,7618,39800.52889127125,839.8068696248511,DDoS
3306,284643.3974564412,44,15,1770.5972714522622,2399.532507888672,1172,182.56858744717624,1295,212.56913083488323,348.12121818215047,424.278574055284,219066.60407192376,106183.28053726358,100.38232221209485,105940.1838713346,13497.127717468491,188165.95766613577,273799.475895386,22374.50523240096,411562.6040128581,0,4,3,1,0,603.6804527011202,630.5489182724039,849.3287074182275,63764,37232,3664.476012789501,850.7579816256716,BENIGN
8080,1319183.3094024581,20,30,2982.719830194131,10714.902565654173,519,593.0314491469009,473,865.3733104616152,411.4810308513856,194.9286094522553,19396.297295197437,39960.232767183435,622.4533772701398,19421.234456081125,89392.68577094744,90279.23959042114,509347.97131558275,36943.17509649976,140706.14647098535,0,4,3,1,0,306.1180302240028,125.85411410200005,525.3402601638388,34581,40838,8911.025025862478,12172.993354789853,BENIGN
3306,446163.9143816697,10,7,6434.489316910937,5475.499978381521,1435,612.9386865649263,445,822.2385391400214,426.9428054141231,348.7643553296784,162718.02122612952,54279.110103794126,4.068469678896188,119482.39158215532,42024.12724264984,1349820.2644444208,826164.221657059,11174.891667054226,151182.07766694,2,2,0,0,0,397.55473937151584,620.7044875414481,787.7412842978795,7982,49596,236.49033864046893,11791.422402064672,BENIGN
443,103536.87213876561,196,72,53507.86248895553,3017.4108781962263,238,3.1283148318646425,1,134.80935570281633,63.78338964272196,91.5446414322734,356.87932394126375,407241.4113955928,421.7040558112577,15038.375713210717,4930.429929223122,9022.414625613335,35210.662230961076,12885.393185137444,1869.1306094549795,5,78,13,13,0,88.54485467280868,199.3178684286044,93.73667472242319,30866,15674,24335.97697062854,475.68493744903674,DoS GoldenEye
445,42262.83033568483,433,8,40658.752272818274,156.95905117150912,299,167.92772880149917,188,21.265845373425087,226.60931026425683,22.05251048424194,8520.384009767771,239161.19996935723,302.90184103086233,5445.576627731298,5725.506139347587,55822.68364162206,430.8874159153289,2374.3845327141744,17860.895562497575,34,51,9,0,1,37.32332228295554,36.780634504752264,65.99046332321358,3235,7174,5663.457588226078,92.40891079596766,DoS GoldenEye
443,105324.4446385157,473,50,5574.019104570658,2520.63832166917,316,16.71057464842791,193,90.17754844645033,153.70421324191557,72.07016703686102,884.2763578341572,194972.84093623664,2678.6467690816107,324.09407301807704,897.1124485231962,28864.16019106244,78917.56536310563,8515.838568554578,10192.64608656069,21,86,8,0,0,84.90258100568226,16.840584102989432,26.349354237730754,25519,15039,27918.49818978249,777.7180547494697,DDoS
443,218683.59657239547,32,36,3121.836513101817,8100.363868324754,1186,788.1720117222138,404,380.51994937883546,247.84266445883412,487.26405818549307,29717.027530233347,76341.78329771089,174.7373692666886,96213.55897833584,86284.89364495332,594790.8135896745,478071.3283896138,24438.33026751635,8829.826675602095,1,0,0,0,0,161.52055904684488,598.0523213442917,52.00213728255989,59672,50370,2295.6963849524896,2222.0628880348686,BENIGN
8080,1181974.5647766464,34,26,203.36590656165086,443.1606287678629,627,488.9809102986989,1482,392.4770238170005,133.23576606924297,278.6097114070505,73163.98829266564,26887.257762869198,35.2675669148927,398702.96975517937,6712.102858505943,158295.29054588708,28933.777427248468,189611.00670530478,159883.4487131696,2,0,2,0,0,665.2465805579789,432.53940550201486,282.7395291265116,54281,15728,22547.252145110262,5243.104158513896,BENIGN
80,42851.24878587103,379,83,39696.89704030757,1575.610153326641,474,164.18189759112641,54,91.45711302892471,16.538604689477708,53.6265475559569,2746.816219081164,12914.645211026409,5088.422720052029,6355.144252858748,2807.6393494487647,8783.497251711355,26386.622763162508,1784.8662641195576,2296.151891844703,32,74,26,0,2,29.73595107425777,173.6556022202284,82.0051419739263,28377,14930,21289.64064370449,3543.6629773766485,PortScan
22,31118.4925858762,82,40,56190.51580594324,2401.52825181095,329,13.279159240761619,282,104.1324876779047,61.58784441046258,65.24169424688463,6386.858800811525,323254.2664142434,3287.875473594506,3378.592541647707,1657.7689391460265,18970.847702672592,24464.91694505116,1573.092702492826,7749.8126181332445,30,58,20,8,4,73.94326463006615,47.58540962687752,110.70474190255732,6720,11618,20864.05961738053,3453.4094610377833,DoS GoldenEye
445,53965.87799402085,109,174,22328.457764849114,1502.5678633929929,509,178.77585386404155,203,136.5198504815516,180.00761982895202,75.20237001062549,9273.602313406964,418452.6228934846,6329.866738379728,880.7772527333044,3289.1242641885824,67500.12699038978,8894.541604575099,8184.280826616179,4141.152713243366,35,10,22,9,0,57.43731570509365,30.377603503998806,80.2881816067423,4432,9318,7053.436597925337,2597.602668397597,DoS GoldenEye
445,79146.32117130613,263,153,10764.29297215684,262.22279934533987,165,191.6336138319971,7,106.34015812127502,92.91403189207045,19.31230139264365,7807.746286878576,166818.6379347698,622.980407688128,3307.1588160124043,1506.9380018793208,53265.206384802994,9634.249124734704,3630.850680413782,5148.376223632981,44,82,23,3,2,194.7359107244412,106.53923903708073,15.430887637244572,31511,6818,31200.404223444344,208.8003415764839,PortScan
443,69576.8631877278,355,53,88543.17695092547,3384.6514682137604,67,141.27459199236125,275,72.66460506388042,241.2565467289723,34.23509854913942,1655.927860484623,46135.04452890286,6771.320244191129,488.33930636236465,14342.906624959485,16041.242933414276,30142.66249444263,6998.611150943789,36287.92077584801,25,10,0,6,1,66.13839751419937,195.88276397115442,137.43731063277764,1270,232,56822.60503912351,2412.5768368259864,DDoS
8080,263679.50681674003,26,35,734.0285525248419,4168.089342615585,1483,151.83003681644664,658,737.8080640381314,80.70571283333784,248.12058845609624,66976.77111706322,18200.120865931487,145.45872913941707,23451.43257633981,10333.650852873285,11171.427646775104,169496.38754480702,215.1782108782864,118143.31273460225,2,0,3,0,0,64.96701560477966,365.10997343799,448.40769344288026,29748,55197,2829.2394941713633,8628.07020789343,BENIGN
443,2344349.595608736,45,29,1866.5061201909796,6965.74654428069,762,267.87382453008297,961,123.98537636770575,75.78603966585675,438.87113243151737,54434.75870104851,21174.457840516567,33.78830738454652,12491.362512889707,43563.71150544254,671670.6998061445,111815.56774363595,9824.938219610662,198068.2150797716,1,0,2,1,0,191.2777193219679,238.06271027294315,754.901520894933,41465,45444,2133.9985451727357,2867.19153062588,BENIGN
80,11557.95086572746,56,166,24002.40435176159,4747.635005242625,470,164.0504630122084,108,128.3272391620165,44.14847054089441,68.11008927893141,7312.803718812775,123335.6543905361,3189.5063317338263,4944.593368259939,4449.863288294807,84349.77451700564,9372.461978391075,2156.1551207645584,9924.155009913879,31,91,16,14,4,187.72576736741416,141.51683630300369,4.553515047555356,16290,2052,53937.12204153611,1627.118027300484,DoS GoldenEye
22,40026.892217386514,480,16,131038.76356990314,447.19342179263293,61,110.69040140227231,288,126.59555275383421,122.11344044342425,30.532045169246548,2009.5899675504493,253388.93763706638,2165.895653947284,69.90538767278106,5038.279551243326,850.7981112985591,198820.1371029221,1666.9275531613398,770.0490919891337,10,87,4,2,0,108.37691664312183,17.593258621527454,2.279797604839817,30904,6700,26440.666113660598,261.38107100768235,DDoS
443,377271.89760343794,37,27,2174.115598008678,3462.678617643,652,399.2614102733053,640,103.50857151007438,427.122911960437,115.84710484590985,134995.72742575302,27622.140422026976,7.480357812279228,192071.0874693068,57887.51830530887,129924.44445649869,170477.57335117902,26946.69890213645,204568.42829891943,2,3,0,0,0,604.4258291828988,69.04098099041332,504.40594033686455,55181,36520,4029.895525329435,5183.559224766311,BENIGN
443,194110.1023373164,9,18,5526.016148035405,90.24434469034891,876,426.20802086996866,594,501.2982950176806,578.1941558694157,207.53309961328765,12238.708109883444,24894.45281543115,231.5648910487909,32673.190141947678,146279.76458056856,1094454.6062133985,96264.57081908267,50828.34562897752,99583.9877433573,1,4,0,1,0,214.0884937952459,491.2162776050792,478.47243287338244,60993,10206,8210.479698904317,14639.913781827405,BENIGN
23,11652.627639558408,476,91,46084.16340888175,2264.8365899812115,100,9.691630358150395,78,88.68080926902505,45.829056546935504,93.40576025763208,7625.634770994856,847370.6471983603,18934.662233530747,2804.5675986066067,3707.028432893374,41711.96930678006,2498.193431206535,1457.8661593783768,21510.02659770949,35,18,27,19,3,2.3657299224511874,183.1607145595987,40.291053290213455,28465,3968,1367.2831691717838,2449.9025494274138,DDoS
3306,1130008.218317257,13,30,2532.8209542484997,15365.609739276466,658,172.13811361695554,512,104.7312871779384,149.8182803280415,176.5145219308278,31007.455951057076,52145.55353817778,134.53385922666925,142240.61704379765,191378.29624337613,2808422.010406886,1394681.1516291257,8685.998521906346,70603.53264303105,0,3,1,0,0,522.5942912648827,60.88207581192127,822.6970136289888,52903,43160,7252.152800483998,2142.565439715524,BENIGN
3306,811453.6405509486,48,26,4157.040076871595,3885.350632177283,508,536.6022088297157,959,93.50201241759524,573.9210284363686,348.28512085586846,39963.22718635183,26323.112206713307,90.1524991513457,30569.79426242053,17944.653685525478,59315.92528792901,135318.1902271917,5262.368959161367,190312.11567328157,1,3,0,1,0,392.11277457959847,347.86170845032,718.3128369722654,64596,6041,8965.816431211433,1874.3191641431354,BENIGN
80,75136.39295313401,42,6,5053.861524884736,5952.190390036568,251,642.6691529148927,1213,267.1250514105567,525.8187043868404,220.74914528339454,65711.05044479277,19111.249525704705,112.11103029209266,93938.33597515976,20802.40460704236,913669.4429612644,17831.723752710786,27665.39603214399,108984.68101347845,0,0,0,1,0,121.42357910761648,523.6933066844854,674.9268390914779,55068,3673,5124.699332335466,6128.999769725249,BENIGN
23,53471.222124709886,278,195,26631.266679339187,158.76779652089718,364,128.44134982452263,82,51.69391627928595,74.54898685524186,45.79803551849366,2486.1021359563174,1268041.4657359596,7969.890474032208,8956.381624978829,3565.7706875939434,36552.49755081578,21618.002051511572,9000.324479232835,4339.477156875263,28,13,14,18,3,53.57956866111693,134.03805821255693,47.02717611374214,28095,5759,63472.95826819219,294.77935277562386,DDoS
23,47112.35747987696,145,15,1620.8441790465847,143.5516441732883,317,24.70582248202362,22,43.8465057874515,19.009651803973764,35.06769909189336,6809.987420192807,232290.84087826806,120.00726154898106,21294.01761978759,2346.9575196702203,11265.617784465845,11461.858998789983,3582.65309621177,2146.290482803165,23,24,8,18,0,66.76066483356846,69.87724589987077,21.799992093889113,14502,933,129454.17241328125,4996.029839734574,DDoS
80,263091.29357310425,2,12,5764.086170516073,1195.9892649248368,1321,383.19263470825894,1403,593.6075092841726,463.63526773119145,78.21989098128333,21323.819509364417,7845.862538941436,201.98021750250908,78864.18830802674,83670.61193527508,138967.38138646225,142142.12537915,12748.142944924359,74131.39079682683,0,4,0,1,0,406.97156207083054,628.4126868637138,192.1792369876418,25875,49895,535.9816942406435,5269.59365859577,BENIGN
